,0
0,-85.549
1,-85.549
2,-85.549
3,-86.753
4,-86.753
5,-86.753
6,-86.753
7,-86.753
8,-81.077
9,-81.077
10,-81.077
11,-81.83233333333332
12,-81.83233333333332
13,-81.365
14,-81.83233333333332
15,-81.365
16,-81.95033333333332
17,-81.62833333333333
18,-82.06299999999999
19,-81.71066666666667
20,-81.71066666666667
21,-81.77566666666667
22,-81.77566666666667
23,-82.13466666666666
24,-81.77566666666667
25,-82.13466666666666
26,-82.022
27,-82.022
28,-81.871
29,-81.871
30,-81.871
31,-81.871
32,-81.871
33,-81.871
34,-81.871
35,-81.871
36,-81.871
37,-81.871
38,-81.871
39,-81.871
40,-81.871
41,-81.871
42,-82.48
43,-82.48
44,-82.48
45,-82.48
46,-82.48
47,-82.48
48,-82.48
49,-82.48
50,-82.48
51,-82.48
52,-82.48
53,-82.48
54,-82.48
55,-82.48
56,-82.48
57,-82.86
58,-82.86
59,-82.86
60,-82.86
61,-82.86
62,-82.86
63,-82.86
64,-82.86
65,-82.86
66,-82.86
67,-82.045
68,-82.045
69,-82.045
70,-82.045
71,-82.045
72,-82.045
73,-82.045
74,-82.045
75,-82.045
76,-82.045
77,-82.045
78,-82.045
79,-82.045
80,-82.045
81,-82.045
82,-82.045
83,-82.045
84,-82.045
85,-82.045
86,-82.045
87,-83.464
88,-83.464
89,-83.464
90,-83.464
91,-83.464
92,-83.464
93,-83.464
94,-83.464
95,-83.464
96,-83.464
97,-83.464
98,-83.464
99,-83.464
100,-83.464
101,-83.464
102,-83.464
103,-83.464
104,-83.464
105,-82.143
106,-82.143
107,-82.143
108,-82.143
109,-82.143
110,-82.143
111,-82.996
112,-82.996
113,-82.799
114,-82.799
115,-82.799
116,-82.799
117,-82.799
118,-82.799
119,-83.164
120,-83.164
121,-83.164
122,-83.164
123,-83.164
124,-83.164
125,-83.164
126,-82.85533333333333
127,-82.85533333333333
128,-82.89733333333334
129,-82.85533333333333
130,-82.89733333333334
131,-83.16266666666668
132,-83.16266666666668
133,-83.16266666666668
134,-83.16266666666668
135,-83.16266666666668
136,-82.879
137,-82.879
138,-82.879
139,-82.879
140,-82.879
141,-82.879
142,-82.879
143,-82.879
144,-82.879
145,-82.879
146,-82.419
147,-82.419
148,-82.419
149,-82.419
150,-82.419
151,-82.419
152,-82.419
153,-82.875
154,-82.875
155,-82.875
156,-82.875
157,-82.875
158,-82.875
159,-82.875
160,-82.875
161,-82.875
162,-82.875
163,-82.875
164,-82.875
165,-82.875
166,-82.875
167,-81.50666666666666
168,-81.50666666666666
169,-81.50666666666666
170,-81.50666666666666
171,-81.50666666666666
172,-81.50666666666666
173,-81.50666666666666
174,-81.50666666666666
175,-81.50666666666666
176,-81.50666666666666
177,-81.50666666666666
178,-81.50666666666666
179,-81.50666666666666
180,-81.19
181,-81.50666666666666
182,-81.19
183,-81.19
184,-80.957
185,-81.988
186,-81.988
187,-81.644
188,-81.644
189,-81.644
190,-81.644
191,-81.644
192,-81.644
193,-81.644
194,-81.644
195,-81.644
196,-81.644
197,-81.644
198,-81.644
199,-81.644
200,-81.644
201,-81.644
202,-81.644
203,-81.644
204,-81.644
205,-81.644
206,-81.002
207,-81.002
208,-81.002
209,-81.002
210,-81.002
211,-81.002
212,-81.002
213,-81.002
214,-81.002
215,-81.002
216,-81.002
217,-81.002
218,-81.002
219,-81.002
220,-81.002
221,-81.002
222,-81.002
223,-81.002
224,-80.705
225,-80.705
226,-80.705
227,-80.705
228,-80.933
229,-80.933
230,-80.933
231,-80.933
232,-81.452
233,-81.452
234,-81.452
235,-81.452
236,-81.452
237,-81.452
238,-81.452
239,-81.452
240,-81.452
241,-81.452
242,-81.452
243,-81.452
