,0
0,-6.771
1,-6.771
2,-6.771
3,-6.771
4,-6.771
5,-6.771
6,-6.771
7,-6.771
8,-6.771
9,-6.771
10,-9.074666666666667
11,-9.074666666666667
12,-9.074666666666667
13,-9.074666666666667
14,-9.074666666666667
15,-9.074666666666667
16,-9.074666666666667
17,-9.074666666666667
18,-9.074666666666667
19,-9.074666666666667
20,-9.560333333333332
21,-9.074666666666666
22,-9.560333333333332
23,-9.204999999999998
24,-9.204999999999998
25,-9.204999999999998
26,-9.204999999999998
27,-9.204999999999998
28,-9.204999999999998
29,-6.284
30,-6.284
31,-6.284
32,-6.284
33,-6.284
34,-6.284
35,-7.032
36,-7.032
37,-7.032
38,-7.032
39,-7.032
40,-7.032
41,-11.378
42,-11.378
43,-11.378
44,-11.378
45,-11.378
46,-11.378
47,-9.979
48,-9.979
49,-9.979
50,-9.979
51,-9.979
52,-9.979
53,-9.979
54,-7.138
55,-7.138
56,-7.138
57,-7.138
58,-7.138
59,-7.138
60,-7.487
61,-7.487
62,-7.487
63,-7.487
64,-7.487
65,-9.313666666666666
66,-9.313666666666666
67,-9.313666666666666
68,-9.313666666666666
69,-9.313666666666666
70,-8.971666666666666
71,-9.313666666666666
72,-8.971666666666666
73,-8.971666666666666
74,-8.971666666666666
75,-8.678
76,-8.678
77,-8.678
78,-9.472
79,-8.119
80,-8.119
81,-9.121
82,-9.121
83,-9.424333333333333
84,-9.121
85,-9.424333333333333
86,-8.892666666666669
87,-8.400333333333334
88,-8.778333333333334
89,-9.124333333333333
90,-9.006666666666668
91,-8.596666666666666
92,-8.678333333333335
93,-8.825333333333333
94,-8.636000000000001
95,-8.431666666666667
96,-9.119333333333334
97,-9.325
98,-9.325
99,-9.930333333333332
100,-9.930333333333332
101,-9.93
102,-9.930333333333332
103,-9.930333333333332
104,-8.933666666666666
105,-9.674666666666667
106,-8.933666666666667
107,-9.674666666666667
108,-9.706
109,-9.321333333333333
110,-8.884666666666666
111,-8.884666666666666
112,-10.907
113,-12.167
114,-12.167
115,-8.082
116,-8.984
117,-8.984
118,-9.591
119,-9.591
120,-9.374
121,-9.591
122,-9.374
123,-8.945333333333334
124,-8.768
125,-9.211999999999998
126,-9.211999999999998
127,-8.648666666666665
128,-9.002666666666666
129,-8.648666666666665
130,-9.002666666666666
131,-9.219999999999999
132,-9.219999999999999
133,-9.219999999999999
134,-9.219999999999999
135,-9.219999999999999
136,-9.219999999999999
137,-9.219999999999999
138,-9.299666666666667
139,-9.299666666666667
140,-9.299666666666667
141,-9.299666666666667
142,-9.299666666666667
143,-9.299666666666667
144,-9.124
145,-9.299666666666667
146,-9.124
147,-8.908333333333333
148,-8.908333333333333
149,-10.026666666666666
150,-9.778333333333334
151,-10.026666666666666
152,-9.778333333333334
153,-9.778333333333334
154,-9.998666666666665
155,-10.003
156,-9.998666666666667
157,-10.003
158,-9.481
159,-9.615
160,-9.615
161,-10.667000000000002
162,-9.908
163,-10.667000000000002
164,-9.908
165,-9.449
166,-9.287
167,-9.287
168,-10.038666666666666
169,-9.214
170,-10.038666666666666
171,-9.214
172,-9.214
173,-9.214
174,-9.214
175,-9.214
176,-9.214
177,-9.214
178,-9.214
179,-10.039
180,-10.039
181,-10.039
182,-10.039
183,-10.039
184,-10.039
185,-10.039
186,-10.039
187,-10.039
188,-9.027
189,-9.464
190,-9.464
191,-8.922
192,-8.922
193,-10.08
194,-10.08
195,-9.449
196,-8.492
197,-8.492
198,-9.931666666666667
199,-9.553666666666667
200,-9.931666666666667
201,-9.553666666666667
202,-9.107
203,-9.012333333333332
204,-9.44
205,-10.138
206,-10.395999999999999
207,-10.214
208,-9.737333333333332
209,-9.574
210,-9.574
211,-10.821
212,-10.531999999999998
213,-10.821
214,-10.531999999999998
215,-9.838333333333333
216,-9.838333333333333
217,-9.838333333333333
218,-9.838333333333333
219,-9.838333333333333
220,-9.838333333333333
221,-9.838333333333333
222,-9.838333333333333
223,-9.838333333333333
224,-9.809
225,-9.809
226,-9.809
227,-9.809
228,-9.809
229,-9.809
230,-9.809
231,-9.809
232,-9.809
233,-9.809
234,-9.809
235,-9.809
236,-9.809
237,-9.809
238,-9.809
239,-9.809
240,-9.809
241,-9.809
242,-9.809
243,-9.809
244,-9.809
245,-9.809
246,-9.809
247,-9.809
248,-9.809
