,0
0,36.0
1,36.0
2,36.0
3,36.0
4,37.0
5,37.333333333333336
6,38.0
7,37.666666666666664
8,38.666666666666664
9,38.666666666666664
10,38.333333333333336
11,37.666666666666664
12,38.0
13,39.0
14,38.666666666666664
15,38.0
16,36.333333333333336
17,36.0
18,35.666666666666664
19,36.0
20,36.333333333333336
21,36.666666666666664
22,38.0
23,38.333333333333336
24,38.666666666666664
25,38.0
26,38.333333333333336
27,38.666666666666664
28,38.333333333333336
29,36.666666666666664
30,37.0
31,37.666666666666664
32,39.333333333333336
33,39.0
34,38.666666666666664
35,38.0
36,37.0
37,36.0
38,36.0
39,37.333333333333336
40,39.0
41,39.333333333333336
42,38.666666666666664
43,37.333333333333336
44,36.333333333333336
45,36.666666666666664
46,37.333333333333336
47,37.666666666666664
48,37.0
49,36.666666666666664
50,37.0
51,36.666666666666664
52,37.0
53,38.666666666666664
54,41.0
55,42.0
56,42.666666666666664
57,40.666666666666664
58,40.666666666666664
59,39.333333333333336
60,41.666666666666664
61,41.0
62,40.0
63,38.333333333333336
64,38.666666666666664
65,39.666666666666664
66,40.0
67,40.333333333333336
68,39.666666666666664
69,39.333333333333336
70,38.666666666666664
71,39.333333333333336
72,39.666666666666664
73,39.0
74,37.666666666666664
75,37.0
76,37.666666666666664
77,38.333333333333336
78,37.666666666666664
79,38.0
80,37.666666666666664
81,37.333333333333336
82,36.0
83,34.666666666666664
84,34.333333333333336
85,34.0
86,34.333333333333336
87,34.333333333333336
88,34.0
89,32.666666666666664
90,33.666666666666664
91,34.333333333333336
92,36.333333333333336
93,36.0
94,36.0
95,36.0
96,36.0
97,35.333333333333336
98,37.666666666666664
99,40.0
100,43.0
101,42.666666666666664
102,42.333333333333336
103,42.0
104,42.0
105,41.666666666666664
106,41.333333333333336
107,41.333333333333336
108,40.666666666666664
109,39.0
110,36.666666666666664
111,35.666666666666664
112,35.666666666666664
113,35.666666666666664
114,35.333333333333336
115,35.0
116,35.0
117,35.333333333333336
118,35.666666666666664
119,36.0
120,35.333333333333336
121,34.666666666666664
122,34.0
123,34.0
124,34.0
125,34.333333333333336
126,34.333333333333336
127,34.333333333333336
128,34.0
129,34.333333333333336
130,34.666666666666664
131,35.0
132,35.333333333333336
133,35.666666666666664
134,35.666666666666664
135,35.333333333333336
136,35.333333333333336
137,35.666666666666664
138,35.666666666666664
139,35.666666666666664
140,35.666666666666664
141,36.0
142,36.0
143,36.0
144,36.0
145,36.0
146,36.0
147,36.0
148,36.0
149,36.0
150,36.0
151,36.0
152,36.0
153,35.666666666666664
154,35.666666666666664
155,35.666666666666664
156,35.666666666666664
157,35.333333333333336
158,34.666666666666664
159,34.333333333333336
160,34.0
161,34.666666666666664
162,35.0
163,35.666666666666664
164,35.666666666666664
165,35.666666666666664
166,35.666666666666664
167,35.0
168,35.333333333333336
169,35.333333333333336
170,36.0
171,36.0
172,36.0
173,36.0
174,36.0
175,36.0
176,36.333333333333336
177,36.333333333333336
178,36.333333333333336
179,36.0
180,36.333333333333336
181,36.333333333333336
182,36.666666666666664
183,36.333333333333336
184,36.333333333333336
185,36.0
186,36.0
187,36.333333333333336
188,36.666666666666664
189,37.0
190,36.666666666666664
191,36.0
192,35.666666666666664
193,35.333333333333336
194,35.333333333333336
195,35.0
196,35.666666666666664
197,36.333333333333336
198,36.666666666666664
199,36.333333333333336
200,36.0
201,36.333333333333336
202,36.666666666666664
203,36.666666666666664
204,36.0
205,35.666666666666664
206,36.0
