,0
0,-17.933
1,-17.933
2,-18.065
3,-18.109
4,-18.109
5,-18.109
6,-17.662
7,-17.662
8,-17.662
9,-17.945
10,-17.945
11,-17.948
12,-17.948
13,-17.948
14,-17.60766666666667
15,-17.645
16,-17.607666666666663
17,-17.607666666666663
18,-17.9
19,-17.835
20,-17.835
21,-17.615
22,-17.615
23,-17.615
24,-17.453666666666667
25,-17.453666666666667
26,-17.48166666666667
27,-17.453666666666667
28,-17.481666666666666
29,-17.520666666666667
30,-17.729333333333333
31,-17.729333333333333
32,-18.085
33,-18.085
34,-17.906
35,-17.906
36,-18.083
37,-18.083
38,-17.984
39,-17.984
40,-17.987
41,-17.987
42,-17.897666666666666
43,-17.8
44,-17.897666666666666
45,-17.8
46,-17.808666666666667
47,-17.808666666666667
48,-17.986
49,-17.986
50,-17.598
51,-17.598
52,-17.598
53,-17.669
54,-17.607
55,-17.607
56,-17.607
57,-17.607
58,-17.672
59,-17.672
60,-17.672
61,-17.672
62,-17.672
63,-17.669333333333338
64,-17.669333333333338
65,-17.669333333333338
66,-17.499
67,-17.66933333333333
68,-17.66933333333333
69,-17.89
70,-17.624
71,-17.624
72,-18.041
73,-18.041
74,-18.041
75,-17.57
76,-17.656
77,-17.656
78,-17.648
79,-17.648
80,-17.648
81,-17.660666666666668
82,-17.660666666666668
83,-17.672666666666668
84,-17.660666666666668
85,-17.672666666666668
86,-17.672666666666668
87,-17.581
88,-17.549
89,-17.549
90,-17.549
91,-17.67
92,-17.67
93,-17.67
94,-17.67
95,-17.814
96,-17.814
97,-17.814
98,-17.874
99,-17.874
100,-17.874
101,-17.865
102,-17.865
103,-17.938
104,-17.938
105,-17.792
106,-17.792
107,-17.724
108,-17.694
109,-17.694
110,-17.694
111,-17.736
112,-17.736
113,-17.736
114,-18.096
115,-18.096
116,-17.990000000000002
117,-17.990000000000002
118,-17.862333333333336
119,-17.99
120,-17.862333333333336
121,-17.74233333333333
122,-17.727999999999998
123,-17.817000000000004
124,-17.790666666666667
125,-17.790666666666667
126,-17.795333333333335
127,-17.795333333333335
128,-17.799000000000003
129,-17.795333333333332
130,-17.799000000000003
131,-17.782
132,-17.820666666666668
133,-17.820666666666668
134,-17.94
135,-17.94
136,-18.022333333333336
137,-17.94
138,-18.022333333333332
139,-18.022333333333332
140,-17.823
141,-17.874
142,-17.874
143,-17.835
144,-17.835
145,-17.718
146,-17.718
147,-18.044
148,-18.044
149,-17.677
150,-17.677
151,-17.677
152,-17.677
153,-17.83
154,-17.83
155,-17.83
156,-17.633
157,-17.633
158,-17.633
159,-17.633
160,-17.633
161,-18.037
162,-18.037
163,-18.037
164,-18.037
165,-17.717
166,-17.717
167,-17.717
168,-17.953333333333337
169,-17.953333333333337
170,-18.02866666666667
171,-17.953333333333333
172,-18.028666666666666
173,-18.028666666666666
174,-17.772
175,-17.772
176,-17.772
177,-17.772
178,-18.133
179,-18.133
180,-18.133
181,-17.808
182,-17.808
183,-17.808
184,-17.998
185,-17.998
186,-17.998
187,-17.998
188,-18.257
189,-18.257
190,-17.867
191,-17.799
192,-17.867
193,-17.867
194,-17.616
195,-17.616
196,-17.616
197,-17.785
198,-17.785
199,-17.785
200,-17.785
201,-17.785
202,-17.507
203,-17.507
204,-17.507
205,-17.507
206,-17.507
207,-17.507
208,-17.75
209,-17.75
210,-17.75
211,-17.949
212,-17.949
213,-17.949
214,-17.949
215,-18.081
216,-18.081
217,-18.081
218,-18.081
219,-18.081
220,-18.081
221,-18.081
222,-17.654666666666667
223,-17.654666666666667
224,-17.654666666666667
225,-17.654666666666667
226,-17.716
227,-17.654666666666667
228,-17.654666666666667
229,-17.654666666666667
230,-17.654666666666667
231,-17.654666666666667
232,-17.654666666666667
233,-17.654666666666667
234,-17.654666666666667
235,-17.654666666666667
236,-17.654666666666667
237,-17.654666666666667
238,-17.654666666666667
239,-17.654666666666667
240,-17.654666666666667
241,-17.654666666666667
242,-17.654666666666667
243,-17.653
244,-17.653
245,-17.653
246,-17.653
247,-17.653
248,-17.653
249,-17.653
250,-17.653
251,-17.653
252,-17.653
253,-17.653
254,-17.653
255,-17.653
256,-17.653
257,-17.653
258,-17.653
259,-17.653
260,-17.74
261,-17.74
262,-17.74
263,-17.74
264,-17.74
265,-17.74
266,-17.74
267,-17.56
268,-17.56
269,-17.56
270,-17.56
271,-17.56
272,-17.56
273,-17.467
274,-17.467
275,-17.467
276,-17.467
277,-17.467
278,-17.277
279,-17.277
280,-17.277
281,-17.277
282,-17.277
283,-17.277
284,-17.277
285,-17.277
286,-17.586
287,-17.586
288,-17.586
289,-17.586
290,-17.586
291,-17.77
292,-17.77
293,-17.77
294,-17.77
295,-17.359
296,-17.359
297,-17.359
298,-17.359
299,-17.359
300,-17.359
301,-17.337333333333337
302,-17.337333333333337
303,-17.337333333333337
304,-17.375
305,-17.337333333333333
306,-17.337333333333333
307,-17.337333333333333
308,-17.337333333333333
309,-17.337333333333333
310,-17.337333333333333
311,-17.337333333333333
312,-17.337333333333333
313,-17.337333333333333
314,-17.337333333333333
315,-17.337333333333333
316,-17.337333333333333
317,-17.337333333333333
318,-17.337333333333333
319,-17.337333333333333
320,-17.337333333333333
321,-17.337333333333333
322,-17.337333333333333
323,-17.337333333333333
324,-17.337333333333333
325,-17.337333333333333
326,-17.441
327,-17.441
328,-17.441
329,-17.441
330,-17.441
331,-17.441
332,-17.441
333,-17.441
334,-17.441
335,-17.441
336,-17.441
337,-17.441
338,-17.441
339,-17.441
340,-17.441
341,-17.441
342,-17.441
343,-17.441
344,-17.441
345,-17.441
346,-17.222
347,-17.222
348,-17.222
349,-17.222
350,-17.222
351,-17.518
352,-17.518
353,-17.518
354,-17.518
355,-17.518
356,-17.561
357,-17.561
358,-17.556
359,-17.334333333333337
360,-17.556
361,-17.334333333333333
362,-17.334333333333333
363,-17.334333333333333
364,-17.067
365,-17.067
366,-17.067
367,-17.067
368,-17.067
369,-17.065
370,-17.065
371,-17.065
372,-17.065
373,-17.246
374,-17.246
375,-17.375
376,-17.375
377,-17.478000000000005
378,-17.478000000000005
379,-17.57066666666667
380,-17.477999999999998
381,-17.570666666666668
382,-17.667333333333335
383,-17.655666666666665
384,-17.655666666666665
385,-17.47
386,-17.47
387,-17.356000000000005
388,-17.321
389,-17.355999999999998
390,-17.321
391,-17.344333333333335
392,-17.428
393,-17.485
394,-17.485
395,-17.485
396,-17.485
397,-17.527
398,-17.527
399,-17.527
400,-17.527
401,-17.527
402,-17.553
403,-17.748
404,-17.748
405,-17.651
406,-17.651
407,-17.478
408,-17.642
409,-17.642
410,-17.642
