,0
0,-32.0
1,-32.0
2,-32.0
3,-32.0
4,-32.0
5,-32.0
6,-32.0
7,-32.0
8,-31.333333333333332
9,-30.666666666666668
10,-30.0
11,-30.666666666666668
12,-31.666666666666668
13,-32.666666666666664
14,-32.666666666666664
15,-32.666666666666664
16,-32.666666666666664
17,-47.666666666666664
18,-62.333333333333336
19,-77.0
20,-63.666666666666664
21,-50.333333333333336
22,-37.0
23,-23.0
24,-9.666666666666666
25,3.6666666666666665
26,-10.0
27,-23.0
28,-36.0
29,-36.0
30,-36.0
31,-36.0
32,-36.0
33,-36.0
34,-36.0
35,-36.333333333333336
36,-36.666666666666664
37,-37.0
38,-36.0
39,-35.0
40,-33.666666666666664
41,-34.0
42,-34.333333333333336
43,-35.0
44,-34.666666666666664
45,-34.333333333333336
46,-34.0
47,-34.0
48,-34.0
49,-34.0
50,-34.0
51,-34.0
52,-34.0
53,-34.666666666666664
54,-35.333333333333336
55,-36.0
56,-29.0
57,-22.0
58,-14.666666666666666
59,-19.666666666666668
60,-24.333333333333332
61,-29.333333333333332
62,-41.0
63,-53.0
64,-65.0
65,-56.0
66,-47.0
67,-38.0
68,-38.0
69,-38.0
70,-38.0
71,-37.333333333333336
72,-37.0
73,-37.0
74,-37.666666666666664
75,-38.0
76,-38.0
77,-37.666666666666664
78,-37.333333333333336
79,-37.0
80,-37.0
81,-37.0
82,-37.0
83,-36.666666666666664
84,-36.333333333333336
85,-36.0
86,-36.666666666666664
87,-37.333333333333336
88,-38.0
89,-37.666666666666664
90,-37.333333333333336
91,-37.0
92,-37.333333333333336
93,-38.0
94,-38.666666666666664
95,-38.666666666666664
96,-38.0
97,-37.333333333333336
98,-36.0
99,-35.0
100,-34.0
101,-44.333333333333336
102,-54.666666666666664
103,-65.33333333333333
104,-52.0
105,-38.666666666666664
106,-25.0
107,-25.666666666666668
108,-26.333333333333332
109,-27.0
110,-27.333333333333332
111,-27.666666666666668
112,-28.0
113,-28.333333333333332
114,-28.666666666666668
115,-29.0
116,-29.333333333333332
117,-29.666666666666668
118,-30.0
119,-29.666666666666668
120,-29.333333333333332
121,-29.0
122,-29.666666666666668
123,-30.333333333333332
124,-31.0
125,-30.333333333333332
126,-29.666666666666668
127,-29.0
128,-29.0
129,-29.0
130,-29.0
131,-29.333333333333332
132,-29.666666666666668
133,-30.0
134,-30.0
135,-30.0
136,-30.0
137,-29.666666666666668
138,-29.333333333333332
139,-29.0
140,-30.666666666666668
141,-32.333333333333336
142,-34.0
143,-33.666666666666664
144,-33.333333333333336
145,-33.0
146,-44.333333333333336
147,-55.666666666666664
148,-66.66666666666667
149,-42.333333333333336
150,-18.0
151,6.0
152,6.0
153,6.0
154,6.0
155,6.0
156,6.0
157,6.0
158,6.0
159,6.0
160,6.0
161,6.0
162,6.0
163,6.0
164,6.0
165,6.0
166,6.0
167,6.0
168,6.0
169,6.0
170,6.0
171,6.0
172,6.0
173,6.0
174,6.0
175,6.0
176,6.0
177,6.0
178,6.0
179,-36.666666666666664
180,-36.666666666666664
181,-36.666666666666664
182,-36.666666666666664
183,-36.666666666666664
184,-36.666666666666664
185,-36.666666666666664
186,-36.666666666666664
187,-36.666666666666664
188,-36.666666666666664
189,-36.666666666666664
190,-36.666666666666664
191,-36.666666666666664
192,-36.666666666666664
193,-36.666666666666664
194,-36.666666666666664
195,-36.666666666666664
196,-36.666666666666664
197,-36.666666666666664
198,-36.666666666666664
199,-36.666666666666664
200,-36.666666666666664
201,-36.666666666666664
202,-36.666666666666664
203,-36.666666666666664
204,-36.666666666666664
205,-36.666666666666664
206,-36.666666666666664
207,-38.333333333333336
208,-36.666666666666664
209,-38.333333333333336
210,-39.666666666666664
211,-41.0
212,-41.0
213,-41.0
214,-43.0
215,-43.0
216,-39.333333333333336
217,-43.0
218,-39.333333333333336
219,-35.666666666666664
220,-32.0
221,-32.0
222,-32.0
223,-56.0
224,-56.0
225,-43.333333333333336
226,-56.0
227,-43.333333333333336
228,-30.333333333333332
229,-17.333333333333332
230,-15.666666666666666
231,-14.666666666666666
232,-13.0
233,-13.0
234,-13.0
235,-13.0
236,-13.0
237,-13.0
238,-13.0
239,-13.0
240,-13.0
241,-13.0
242,-13.0
243,-13.0
244,-13.0
245,-13.0
246,-13.0
247,-13.0
248,-13.0
249,-13.0
250,-13.0
251,-13.0
252,-13.0
253,-13.0
254,-13.0
255,-13.0
256,-13.0
257,-13.0
258,-13.0
259,-13.0
260,-13.0
261,-13.0
262,-13.0
263,-13.0
264,-13.0
265,-13.0
266,-13.0
267,-13.0
268,-13.0
269,-13.0
270,-13.0
271,-13.0
272,-13.0
273,-13.0
274,-13.0
275,-13.0
276,-13.0
277,-13.0
278,-13.0
279,-13.0
280,-13.0
281,-13.0
282,-13.0
283,-13.0
