,0
0,-14.0
1,-14.0
2,-14.0
3,-14.0
4,-13.666666666666666
5,-13.333333333333334
6,-12.666666666666666
7,-12.333333333333334
8,-12.333333333333334
9,-12.666666666666666
10,-13.333333333333334
11,-13.666666666666666
12,-14.0
13,-14.0
14,-13.666666666666666
15,-14.0
16,-14.333333333333334
17,-14.666666666666666
18,-14.0
19,-13.333333333333334
20,-13.333333333333334
21,-13.666666666666666
22,-14.0
23,-14.0
24,-14.0
25,-14.333333333333334
26,-14.333333333333334
27,-14.333333333333334
28,-14.0
29,-13.666666666666666
30,-13.666666666666666
31,-13.0
32,-13.666666666666666
33,-13.666666666666666
34,-15.333333333333334
35,-15.0
36,-15.666666666666666
37,-15.666666666666666
38,-16.666666666666668
39,-16.0
40,-16.0
41,-14.666666666666666
42,-14.333333333333334
43,-13.333333333333334
44,-13.333333333333334
45,-14.0
46,-14.333333333333334
47,-14.666666666666666
48,-14.333333333333334
49,-14.0
50,-13.666666666666666
51,-13.333333333333334
52,-13.0
53,-13.0
54,-14.333333333333334
55,-15.333333333333334
56,-16.333333333333332
57,-16.333333333333332
58,-15.333333333333334
59,-15.0
60,-14.0
61,-14.333333333333334
62,-14.0
63,-14.0
64,-14.333333333333334
65,-14.333333333333334
66,-14.666666666666666
67,-14.666666666666666
68,-14.666666666666666
69,-14.333333333333334
70,-14.0
71,-14.333333333333334
72,-14.333333333333334
73,-14.333333333333334
74,-14.333333333333334
75,-14.666666666666666
76,-15.333333333333334
77,-15.333333333333334
78,-15.0
79,-14.333333333333334
80,-14.0
81,-14.0
82,-14.0
83,-14.333333333333334
84,-14.666666666666666
85,-14.666666666666666
86,-14.333333333333334
87,-14.0
88,-13.666666666666666
89,-13.333333333333334
90,-14.0
91,-14.333333333333334
92,-15.0
93,-14.333333333333334
94,-14.333333333333334
95,-14.333333333333334
96,-15.0
97,-15.333333333333334
98,-15.333333333333334
99,-15.0
100,-14.666666666666666
101,-15.0
102,-15.0
103,-15.0
104,-14.333333333333334
105,-14.0
106,-14.0
107,-14.0
108,-13.666666666666666
109,-13.333333333333334
110,-12.666666666666666
111,-12.333333333333334
112,-12.333333333333334
113,-13.0
114,-13.666666666666666
115,-14.0
116,-14.333333333333334
117,-14.333333333333334
118,-14.0
119,-13.333333333333334
120,-14.0
121,-15.0
122,-15.666666666666666
